season,date,match_name,home_team,away_team,winner,home_score,away_score,h_odd,d_odd,a_odd,h_match_points,a_match_points,ht_rank,ht_ls_rank,ht_days_ls_match,ht_points,ht_l_points,ht_l_wavg_points,ht_goals,ht_l_goals,ht_l_wavg_goals,ht_goals_sf,ht_l_goals_sf,ht_l_wavg_goals_sf,ht_wins,ht_draws,ht_losses,ht_win_streak,ht_loss_streak,ht_draw_streak,at_rank,at_ls_rank,at_days_ls_match,at_points,at_l_points,at_l_wavg_points,at_goals,at_l_goals,at_l_wavg_goals,at_goals_sf,at_l_goals_sf,at_l_wavg_goals_sf,at_wins,at_draws,at_losses,at_win_streak,at_loss_streak,at_draw_streak,ls_winner
2017,2017-10-29,Getafe - Sociedad,Getafe , Sociedad,AWAY_TEAM,0,1,2.6,3.25,2.75,0,3,16,,15.0,4,1.3333333333333333,1.0,1,0.3333333333333333,0.25,1,0.3333333333333333,0.5,1,1,1,0,1,0,17,25.0,15.0,4,1.3333333333333333,1.25,2,0.6666666666666666,0.5,2,0.6666666666666666,0.5,1,1,1,0,0,1,
2017,2017-10-29,Girona - Real Madrid,Girona , Real Madrid,AWAY_TEAM,0,1,15.0,6.5,1.2,0,3,13,,14.0,1,0.3333333333333333,0.25,1,0.3333333333333333,0.5,3,1.0,1.25,0,1,2,0,2,0,2,2.0,15.0,9,3.0,3.0,5,1.6666666666666667,1.5,2,1.6666666666666667,0.5,3,0,0,3,0,0,
2017,2017-10-29,Malaga - Celta,Malaga , Celta,HOME_TEAM,1,0,2.9,3.4,2.4,3,0,28,11.0,14.0,2,0.6666666666666666,0.75,1,0.3333333333333333,0.25,2,0.6666666666666666,0.5,0,2,1,0,0,2,31,27.0,13.0,6,2.0,2.25,5,1.6666666666666667,1.75,2,1.6666666666666667,0.5,2,0,1,2,0,0,HOME_TEAM
2017,2017-10-28,Alaves - Valencia,Alaves , Valencia,AWAY_TEAM,0,1,5.7,3.9,1.6,0,3,22,17.0,14.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.25,3,1.0,0.75,0,1,2,0,0,1,15,29.0,13.0,5,1.6666666666666667,2.0,4,1.3333333333333333,1.5,2,1.3333333333333333,0.5,1,2,0,1,0,0,DRAW
2017,2017-10-28,Ath Bilbao - Barcelona,Ath Bilbao , Barcelona,AWAY_TEAM,0,1,6.5,4.2,1.5,0,3,19,13.0,14.0,7,2.3333333333333335,2.5,2,0.6666666666666666,0.75,0,0.0,0.0,2,1,0,1,0,0,12,8.0,14.0,3,1.0,0.75,1,0.3333333333333333,0.25,2,0.3333333333333333,0.75,1,0,2,0,1,0,
2017,2017-10-28,Ath Madrid - Villarreal,Ath Madrid , Villarreal,DRAW,0,0,1.5,4.2,6.5,1,1,7,4.0,14.0,5,1.6666666666666667,2.0,1,0.3333333333333333,0.5,0,0.0,0.0,1,2,0,1,0,0,10,9.0,13.0,7,2.3333333333333335,2.5,3,1.0,1.25,1,1.0,0.5,2,1,0,1,0,0,
2017,2017-10-28,Sevilla - Leganes,Sevilla , Leganes,HOME_TEAM,1,0,1.6,4.0,5.5,3,0,11,7.0,28.0,3,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,3,0,0,0,3,40,40.0,13.0,3,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,3,0,0,0,3,DRAW
2017,2017-10-23,La Coruna - Girona,La Coruna , Girona,AWAY_TEAM,0,1,1.9,3.5,4.1,0,3,33,5.0,23.0,4,1.3333333333333333,1.25,2,0.6666666666666666,0.5,2,0.6666666666666666,0.5,1,1,1,0,0,1,18,,24.0,2,0.6666666666666666,0.75,2,0.6666666666666666,1.0,3,0.6666666666666666,1.25,0,2,1,0,0,2,
2017,2017-10-23,Sociedad - Espanol,Sociedad , Espanol,AWAY_TEAM,0,1,1.8,3.6,4.5,0,3,5,18.0,22.0,2,0.6666666666666666,0.75,4,1.3333333333333333,1.5,5,1.6666666666666667,1.75,0,2,1,0,0,2,25,26.0,22.0,1,0.3333333333333333,0.25,0,0.0,0.0,3,0.0,1.0,0,1,2,0,1,0,DRAW
2017,2017-10-22,Celta - Ath Madrid,Celta , Ath Madrid,AWAY_TEAM,0,1,4.1,3.5,1.9,0,3,8,20.0,23.0,7,2.3333333333333335,2.0,4,1.3333333333333333,1.5,2,0.6666666666666666,1.0,2,1,0,0,0,1,6,22.0,22.0,3,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,3,0,0,0,3,DRAW
2017,2017-10-22,Leganes - Ath Bilbao,Leganes , Ath Bilbao,DRAW,0,0,2.5,3.3,2.85,1,1,20,24.0,22.0,2,0.6666666666666666,0.75,0,0.0,0.0,1,0.3333333333333333,0.25,0,2,1,0,0,2,26,21.0,21.0,2,0.6666666666666666,0.5,1,0.3333333333333333,0.25,3,0.3333333333333333,1.25,0,2,1,0,1,0,
2017,2017-10-22,Real Madrid - Eibar,Real Madrid , Eibar,HOME_TEAM,2,0,1.1,9.0,27.0,3,0,3,3.0,21.0,5,1.6666666666666667,2.0,2,0.6666666666666666,0.75,1,0.3333333333333333,0.25,1,2,0,1,0,0,32,16.0,21.0,1,0.3333333333333333,0.25,0,0.0,0.0,3,0.0,1.0,0,1,2,0,2,0,DRAW
2017,2017-10-22,Villarreal - Las Palmas,Villarreal , Las Palmas,DRAW,0,0,1.55,4.0,6.2,1,1,9,6.0,21.0,5,1.6666666666666667,2.0,2,0.6666666666666666,0.75,1,0.3333333333333333,0.25,1,2,0,1,0,0,36,38.0,21.0,5,1.6666666666666667,1.5,1,0.3333333333333333,0.25,0,0.3333333333333333,0.0,1,2,0,0,0,2,AWAY_TEAM
2017,2017-10-21,Barcelona - Malaga,Barcelona , Malaga,HOME_TEAM,1,0,1.07,12.0,26.0,3,0,1,1.0,20.0,7,2.3333333333333335,2.0,4,1.3333333333333333,1.0,0,0.0,0.0,2,1,0,0,0,1,34,37.0,21.0,2,0.6666666666666666,0.75,0,0.0,0.0,1,0.0,0.25,0,2,1,0,0,1,DRAW
2017,2017-10-21,Betis - Alaves,Betis , Alaves,HOME_TEAM,1,0,1.65,3.8,5.3,3,0,14,10.0,6.0,2,0.6666666666666666,0.5,1,0.3333333333333333,0.25,3,1.0,1.25,0,2,1,0,1,0,29,23.0,21.0,3,1.0,1.5,1,0.3333333333333333,0.5,2,0.3333333333333333,0.5,1,0,2,1,0,0,
2017,2017-10-21,Levante - Getafe,Levante , Getafe,DRAW,0,0,2.4,3.3,2.95,1,1,23,,21.0,4,1.3333333333333333,1.0,2,0.6666666666666666,0.5,2,0.6666666666666666,0.75,1,1,1,0,1,0,21,,21.0,4,1.3333333333333333,1.25,1,0.3333333333333333,0.25,1,0.3333333333333333,0.25,1,1,1,0,0,1,
2017,2017-10-21,Valencia - Sevilla,Valencia , Sevilla,HOME_TEAM,1,0,1.85,3.5,4.3,3,0,4,19.0,20.0,7,2.3333333333333335,2.5,3,1.0,1.25,0,0.0,0.0,2,1,0,2,0,0,37,31.0,7.0,2,0.6666666666666666,0.5,0,0.0,0.0,1,0.0,0.5,0,2,1,0,1,0,
2017,2017-10-16,Las Palmas - Celta,Las Palmas , Celta,AWAY_TEAM,0,2,2.5,3.3,2.85,0,3,38,12.0,22.0,2,0.6666666666666666,1.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,2,31,27.0,22.0,3,1.0,1.5,3,1.0,1.5,2,1.0,1.0,1,0,1,1,0,0,AWAY_TEAM
2017,2017-10-15,Betis - Valencia,Betis , Valencia,AWAY_TEAM,0,2,2.65,3.3,2.65,0,3,14,10.0,20.0,2,0.6666666666666666,1.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,0,2,0,0,0,2,15,29.0,21.0,2,0.6666666666666666,1.0,2,0.6666666666666666,1.0,2,0.6666666666666666,1.0,0,2,0,0,0,2,DRAW
2017,2017-10-15,Eibar - La Coruna,Eibar , La Coruna,DRAW,0,0,2.1,3.4,3.5,1,1,24,14.0,21.0,1,0.3333333333333333,0.5,0,0.0,0.0,3,1.0,1.5,0,1,1,0,1,0,39,34.0,21.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,3,0.3333333333333333,1.5,0,1,1,0,1,0,
2017,2017-10-15,Girona - Villarreal,Girona , Villarreal,AWAY_TEAM,1,2,2.65,3.3,2.65,0,3,13,,22.0,1,0.3333333333333333,0.5,0,0.0,0.0,1,0.3333333333333333,0.5,0,1,1,0,1,0,10,9.0,21.0,4,1.3333333333333333,2.0,1,0.3333333333333333,0.5,0,0.3333333333333333,0.0,1,1,0,0,0,1,
2017,2017-10-15,Malaga - Leganes,Malaga , Leganes,DRAW,0,0,2.4,3.3,2.95,1,1,28,11.0,22.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,2,0.6666666666666666,1.0,0,1,1,0,0,1,40,40.0,21.0,2,0.6666666666666666,1.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,2,HOME_TEAM
2017,2017-10-14,Alaves - Sociedad,Alaves , Sociedad,DRAW,0,0,2.95,3.3,2.4,1,1,22,17.0,21.0,0,0.0,0.0,1,0.3333333333333333,0.5,3,1.0,1.5,0,0,2,0,2,0,17,25.0,23.0,3,1.0,1.5,2,0.6666666666666666,1.0,2,0.6666666666666666,1.0,1,0,1,0,1,0,HOME_TEAM
2017,2017-10-14,Ath Bilbao - Sevilla,Ath Bilbao , Sevilla,HOME_TEAM,1,0,2.5,3.3,2.85,3,0,19,13.0,24.0,4,1.3333333333333333,2.0,1,0.3333333333333333,0.5,0,0.0,0.0,1,1,0,0,0,1,37,31.0,21.0,2,0.6666666666666666,1.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,2,HOME_TEAM
2017,2017-10-14,Ath Madrid - Barcelona,Ath Madrid , Barcelona,HOME_TEAM,1,0,2.95,3.3,2.4,3,0,7,4.0,21.0,2,0.6666666666666666,1.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,2,12,8.0,21.0,3,1.0,1.5,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,1,0,1,1,0,0,DRAW
2017,2017-10-14,Getafe - Real Madrid,Getafe , Real Madrid,AWAY_TEAM,0,1,11.0,6.0,1.25,0,3,16,,20.0,4,1.3333333333333333,2.0,1,0.3333333333333333,0.5,0,0.0,0.0,1,1,0,0,0,1,2,2.0,21.0,6,2.0,3.0,4,1.3333333333333333,2.0,2,1.3333333333333333,1.0,2,0,0,2,0,0,
2017,2017-10-13,Espanol - Levante,Espanol , Levante,DRAW,0,0,1.9,3.5,4.1,1,1,30,15.0,19.0,6,2.0,3.0,4,1.3333333333333333,2.0,0,0.0,0.0,2,0,0,2,0,0,35,,18.0,2,0.6666666666666666,1.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,0,2,0,0,0,2,
2017,2017-10-01,Barcelona - Las Palmas,Barcelona , Las Palmas,DRAW,0,0,1.07,12.0,26.0,1,1,1,1.0,12.0,6,2.0,3.0,4,1.3333333333333333,2.0,0,0.0,0.0,2,0,0,2,0,0,36,38.0,11.0,4,1.3333333333333333,2.0,1,0.3333333333333333,0.5,0,0.3333333333333333,0.0,1,1,0,0,0,1,
2017,2017-10-01,Real Madrid - Espanol,Real Madrid , Espanol,HOME_TEAM,1,0,1.1,9.0,27.0,3,0,3,3.0,11.0,2,0.6666666666666666,1.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,0,2,0,0,0,2,25,26.0,10.0,1,0.3333333333333333,0.5,0,0.0,0.0,2,0.0,1.0,0,1,1,0,0,1,HOME_TEAM
2017,2017-10-01,Sociedad - Betis,Sociedad , Betis,DRAW,2,2,1.9,3.5,4.1,1,1,5,18.0,7.0,1,0.3333333333333333,0.5,2,0.6666666666666666,1.0,3,1.0,1.5,0,1,1,0,0,1,27,35.0,11.0,2,0.6666666666666666,1.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,0,2,0,0,0,2,DRAW
2017,2017-10-01,Valencia - Ath Bilbao,Valencia , Ath Bilbao,HOME_TEAM,2,0,1.75,3.6,4.8,3,0,4,19.0,12.0,4,1.3333333333333333,2.0,1,0.3333333333333333,0.5,0,0.0,0.0,1,1,0,1,0,0,26,21.0,8.0,2,0.6666666666666666,1.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,0,2,0,0,0,2,HOME_TEAM
2017,2017-10-01,Villarreal - Eibar,Villarreal , Eibar,HOME_TEAM,1,0,1.8,3.6,4.5,3,0,9,6.0,10.0,2,0.6666666666666666,1.0,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,0,2,0,0,0,2,32,16.0,12.0,1,0.3333333333333333,0.5,0,0.0,0.0,2,0.0,1.0,0,1,1,0,1,0,
2017,2017-09-30,La Coruna - Getafe,La Coruna , Getafe,DRAW,0,0,2.3,3.3,3.15,1,1,33,5.0,10.0,3,1.0,1.5,2,0.6666666666666666,1.0,2,0.6666666666666666,1.0,1,0,1,1,0,0,21,,9.0,3,1.0,1.5,1,0.3333333333333333,0.5,1,0.3333333333333333,0.5,1,0,1,0,1,0,
2017,2017-09-30,Leganes - Ath Madrid,Leganes , Ath Madrid,DRAW,0,0,6.5,4.2,1.5,1,1,20,24.0,10.0,1,0.3333333333333333,0.5,0,0.0,0.0,1,0.3333333333333333,0.5,0,1,1,0,0,1,6,22.0,10.0,2,0.6666666666666666,1.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,2,
2017,2017-09-30,Levante - Alaves,Levante , Alaves,AWAY_TEAM,0,1,1.75,3.6,4.8,0,3,23,,9.0,4,1.3333333333333333,2.0,2,0.6666666666666666,1.0,1,0.3333333333333333,0.5,1,1,0,1,0,0,29,23.0,10.0,0,0.0,0.0,0,0.0,0.0,2,0.0,1.0,0,0,2,0,2,0,
2017,2017-09-30,Sevilla - Malaga,Sevilla , Malaga,DRAW,0,0,1.35,5.3,8.0,1,1,11,7.0,10.0,2,0.6666666666666666,1.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,2,34,37.0,11.0,1,0.3333333333333333,0.5,0,0.0,0.0,1,0.0,0.5,0,1,1,0,1,0,
2017,2017-09-29,Celta - Girona,Celta , Girona,DRAW,2,2,1.65,3.8,5.3,1,1,8,20.0,8.0,6,2.0,3.0,2,0.6666666666666666,1.0,0,0.0,0.0,2,0,0,2,0,0,18,,9.0,1,0.3333333333333333,0.5,0,0.0,0.0,1,0.0,0.5,0,1,1,0,0,1,
2017,2017-09-25,Betis - Levante,Betis , Levante,DRAW,0,0,1.9,3.5,4.1,1,1,14,10.0,9.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,0,1,0,0,0,1,35,,16.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,0,1,0,0,0,1,
2017,2017-09-24,Eibar - Celta,Eibar , Celta,AWAY_TEAM,0,3,2.3,3.3,3.15,0,3,24,14.0,9.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,31,27.0,6.0,0,0.0,0.0,0,0.0,0.0,2,0.0,2.0,0,0,1,0,1,0,HOME_TEAM
2017,2017-09-24,Espanol - La Coruna,Espanol , La Coruna,HOME_TEAM,2,0,2.0,3.4,3.8,3,0,30,15.0,6.0,3,1.0,3.0,2,0.6666666666666666,2.0,0,0.0,0.0,1,0,0,1,0,0,39,34.0,8.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,0,1,0,0,0,1,
2017,2017-09-24,Getafe - Villarreal,Getafe , Villarreal,DRAW,0,0,2.95,3.3,2.4,1,1,16,,8.0,3,1.0,3.0,1,0.3333333333333333,1.0,0,0.0,0.0,1,0,0,1,0,0,10,9.0,7.0,3,1.0,3.0,1,0.3333333333333333,1.0,0,0.3333333333333333,0.0,1,0,0,1,0,0,
2017,2017-09-24,Las Palmas - Leganes,Las Palmas , Leganes,DRAW,0,0,2.0,3.4,3.8,1,1,38,12.0,7.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,40,40.0,9.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,
2017,2017-09-24,Sociedad - Valencia,Sociedad , Valencia,DRAW,1,1,2.2,3.4,3.25,1,1,5,18.0,7.0,0,0.0,0.0,1,0.3333333333333333,1.0,2,0.6666666666666666,2.0,0,0,1,0,1,0,15,29.0,8.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,0,1,0,0,0,1,
2017,2017-09-23,Alaves - Real Madrid,Alaves , Real Madrid,AWAY_TEAM,1,2,13.0,7.0,1.2,0,3,22,17.0,6.0,0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,1.0,0,0,1,0,1,0,2,2.0,6.0,3,1.0,3.0,2,0.6666666666666666,2.0,1,0.6666666666666666,1.0,1,0,0,1,0,0,AWAY_TEAM
2017,2017-09-23,Ath Madrid - Sevilla,Ath Madrid , Sevilla,DRAW,0,0,1.65,4.0,5.0,1,1,7,4.0,7.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,37,31.0,6.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,HOME_TEAM
2017,2017-09-23,Girona - Barcelona,Girona , Barcelona,AWAY_TEAM,0,1,15.0,6.5,1.2,0,3,13,,6.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,12,8.0,7.0,0,0.0,0.0,0,0.0,0.0,1,0.0,1.0,0,0,1,0,1,0,
2017,2017-09-23,Malaga - Ath Bilbao,Malaga , Ath Bilbao,DRAW,1,1,3.3,3.35,2.2,1,1,28,11.0,12.0,0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,1.0,0,0,1,0,1,0,26,21.0,6.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,AWAY_TEAM
2017,2017-09-21,Celta - Getafe,Celta , Getafe,HOME_TEAM,1,0,1.75,3.6,4.8,3,0,8,20.0,11.0,3,1.0,3.0,1,0.3333333333333333,1.0,0,0.0,0.0,1,0,0,1,0,0,21,,13.0,3,1.0,3.0,1,0.3333333333333333,1.0,0,0.3333333333333333,0.0,1,0,0,1,0,0,
2017,2017-09-21,Levante - Sociedad,Levante , Sociedad,HOME_TEAM,1,0,2.95,3.3,2.4,3,0,23,,5.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,0,1,0,0,0,1,17,25.0,11.0,3,1.0,3.0,2,0.6666666666666666,2.0,1,0.6666666666666666,1.0,1,0,0,1,0,0,
2017,2017-09-21,Villarreal - Espanol,Villarreal , Espanol,DRAW,0,0,1.7,3.7,5.0,1,1,9,6.0,11.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,0,1,0,0,0,1,25,26.0,12.0,0,0.0,0.0,0,0.0,0.0,2,0.0,2.0,0,0,1,0,1,0,HOME_TEAM
2017,2017-09-20,Ath Bilbao - Ath Madrid,Ath Bilbao , Ath Madrid,DRAW,0,0,3.15,3.3,2.3,1,1,19,13.0,10.0,3,1.0,3.0,1,0.3333333333333333,1.0,0,0.0,0.0,1,0,0,1,0,0,6,22.0,11.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,
2017,2017-09-20,La Coruna - Alaves,La Coruna , Alaves,HOME_TEAM,1,0,1.9,3.5,4.1,3,0,33,5.0,10.0,0,0.0,0.0,1,0.3333333333333333,1.0,2,0.6666666666666666,2.0,0,0,1,0,1,0,29,23.0,10.0,0,0.0,0.0,0,0.0,0.0,1,0.0,1.0,0,0,1,0,1,0,DRAW
2017,2017-09-20,Leganes - Girona,Leganes , Girona,DRAW,0,0,2.2,3.25,3.4,1,1,20,24.0,12.0,0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,1.0,0,0,1,0,1,0,18,,10.0,0,0.0,0.0,0,0.0,0.0,1,0.0,1.0,0,0,1,0,1,0,
2017,2017-09-20,Real Madrid - Betis,Real Madrid , Betis,DRAW,0,0,1.1,9.0,27.0,1,1,3,3.0,11.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,0,1,0,0,0,1,27,35.0,10.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,1,0.3333333333333333,1.0,0,1,0,0,0,1,DRAW
2017,2017-09-20,Sevilla - Las Palmas,Sevilla , Las Palmas,DRAW,0,0,1.45,4.4,7.2,1,1,11,7.0,11.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,36,38.0,9.0,3,1.0,3.0,1,0.3333333333333333,1.0,0,0.3333333333333333,0.0,1,0,0,1,0,0,AWAY_TEAM
2017,2017-09-19,Barcelona - Eibar,Barcelona , Eibar,HOME_TEAM,2,0,1.1,9.0,27.0,3,0,1,1.0,10.0,3,1.0,3.0,2,0.6666666666666666,2.0,0,0.0,0.0,1,0,0,1,0,0,32,16.0,10.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,AWAY_TEAM
2017,2017-09-19,Valencia - Malaga,Valencia , Malaga,HOME_TEAM,1,0,1.6,4.0,5.5,3,0,4,19.0,10.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,34,37.0,3.0,1,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,
2017,2017-09-18,Espanol - Celta,Espanol , Celta,HOME_TEAM,2,0,2.3,3.3,3.15,3,0,30,15.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,31,27.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,DRAW
2017,2017-09-17,Alaves - Villarreal,Alaves , Villarreal,AWAY_TEAM,0,1,2.65,3.3,2.65,0,3,22,17.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,10,9.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-17,Girona - Sevilla,Girona , Sevilla,DRAW,0,0,3.25,3.4,2.2,1,1,13,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,37,31.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-17,Las Palmas - Ath Bilbao,Las Palmas , Ath Bilbao,DRAW,0,0,2.95,3.3,2.4,1,1,38,12.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,26,21.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,HOME_TEAM
2017,2017-09-17,Sociedad - Real Madrid,Sociedad , Real Madrid,AWAY_TEAM,1,2,5.0,4.0,1.65,0,3,5,18.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,2,2.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-16,Ath Madrid - Malaga,Ath Madrid , Malaga,DRAW,0,0,1.3,5.8,9.0,1,1,7,4.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,34,37.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,HOME_TEAM
2017,2017-09-16,Betis - La Coruna,Betis , La Coruna,DRAW,1,1,1.85,3.5,4.3,1,1,14,10.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,39,34.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-16,Getafe - Barcelona,Getafe , Barcelona,HOME_TEAM,1,0,9.0,5.8,1.3,3,0,16,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,12,8.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-16,Levante - Valencia,Levante , Valencia,DRAW,1,1,3.15,3.3,2.3,1,1,23,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,15,29.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-15,Eibar - Leganes,Eibar , Leganes,DRAW,0,0,2.1,3.4,3.5,1,1,24,14.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,40,40.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-11,Malaga - Las Palmas,Malaga , Las Palmas,AWAY_TEAM,0,1,1.9,3.5,4.1,0,3,28,11.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,36,38.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,HOME_TEAM
2017,2017-09-10,Ath Bilbao - Girona,Ath Bilbao , Girona,HOME_TEAM,1,0,1.75,3.6,4.8,3,0,19,13.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,18,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-10,Celta - Alaves,Celta , Alaves,HOME_TEAM,1,0,1.8,3.6,4.5,3,0,8,20.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,29,23.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-10,La Coruna - Sociedad,La Coruna , Sociedad,AWAY_TEAM,1,2,2.7,3.3,2.6,0,3,33,5.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,17,25.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-10,Villarreal - Betis,Villarreal , Betis,DRAW,1,1,1.8,3.6,4.5,1,1,9,6.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,27,35.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,HOME_TEAM
2017,2017-09-09,Barcelona - Espanol,Barcelona , Espanol,HOME_TEAM,2,0,1.17,7.5,15.0,3,0,1,1.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,25,26.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-09,Real Madrid - Levante,Real Madrid , Levante,DRAW,1,1,1.1,9.0,27.0,1,1,3,3.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,35,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,
2017,2017-09-09,Sevilla - Eibar,Sevilla , Eibar,DRAW,0,0,1.6,3.9,5.7,1,1,11,7.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,32,16.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,HOME_TEAM
2017,2017-09-09,Valencia - Ath Madrid,Valencia , Ath Madrid,DRAW,0,0,3.3,3.35,2.2,1,1,4,19.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,6,22.0,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,DRAW
